Actual_RUL,Predicted_RUL,Residual
7958.000000000004,7031.5522,926.4477539062536
7956.999999999996,7053.6655,903.3344726562464
7955.999999999996,7163.2163,792.7836914062464
7954.999999999996,7214.89,740.1098632812464
7954.0,7141.5835,812.41650390625
7952.9999999999945,7193.129,759.8710937499945
7951.9999999999945,7008.031,943.9692382812445
7950.999999999997,7268.864,682.1362304687473
7949.999999999997,7215.654,734.3461914062473
7949.000000000003,7160.996,788.0039062500027
7948.000000000004,7083.297,864.7031250000036
7947.000000000004,6914.4854,1032.5146484375036
7946.000000000003,7364.7163,581.2836914062527
7944.999999999999,7187.334,757.6660156249991
7944.000000000005,7129.496,814.5039062500045
7942.999999999997,7196.9585,746.0415039062473
7941.999999999999,7197.5967,744.4033203124991
7940.999999999998,7046.5312,894.4687499999982
7939.999999999998,7024.2256,915.7744140624982
7938.999999999998,7156.7285,782.2714843749982
7937.9999999999945,7204.891,733.1088867187445
7936.999999999999,7259.0117,677.9882812499991
7936.000000000003,7212.186,723.8139648437527
7934.999999999999,7116.472,818.5278320312491
7934.000000000004,7106.02,827.9799804687536
7933.000000000004,7322.564,610.4360351562536
7931.999999999999,7235.2056,696.7944335937491
7931.000000000001,7253.1636,677.8364257812509
7930.000000000003,7129.068,800.9321289062527
7928.999999999999,7191.709,737.2910156249991
7927.999999999994,7029.1113,898.8886718749936
7927.000000000005,7144.05,782.9501953125045
7926.000000000003,7247.0645,678.9355468750027
7925.000000000003,7278.5073,646.4926757812527
7924.0,7174.4985,749.50146484375
7923.000000000004,7211.1475,711.8525390625036
7922.0000000000055,7126.9194,795.0805664062555
7920.999999999998,7099.6924,821.3076171874982
7919.999999999997,7078.5015,841.4985351562473
7919.000000000003,7177.2773,741.7226562500027
7918.0,7041.3174,876.6826171875
7917.0,7097.9185,819.08154296875
7915.999999999997,7189.2534,726.7465820312473
7914.999999999999,7072.239,842.7612304687491
7913.9999999999945,7192.223,721.7768554687445
7913.000000000003,7112.8013,800.1987304687527
7911.9999999999945,7037.913,874.0869140624945
7910.999999999998,7154.9473,756.0527343749982
7909.999999999996,7114.796,795.2041015624964
7908.999999999998,7217.7466,691.2534179687482
7907.999999999996,7129.639,778.3608398437464
7906.999999999996,7140.2896,766.7104492187464
7906.000000000002,7190.5225,715.4775390625018
7905.0,7133.829,771.1708984375
7904.000000000005,7160.32,743.6801757812545
7902.999999999998,7104.773,798.2270507812482
7902.000000000006,7269.689,632.3110351562564
7901.000000000007,7210.6934,690.3066406250073
7900.000000000007,6986.387,913.6127929687573
7898.999999999996,7187.848,711.1518554687464
7898.0000000000055,7177.7974,720.2026367187555
7897.000000000006,7235.7646,661.2353515625064
7895.999999999998,6965.933,930.0668945312482
7895.000000000005,7041.1094,853.8906250000045
7894.000000000007,7283.5283,610.4716796875073
7892.999999999998,7145.3105,747.6894531249982
7891.999999999997,7057.8516,834.1484374999973
7890.9999999999945,7101.521,789.4790039062445
7890.000000000005,7138.676,751.3242187500045
7888.999999999998,7008.4453,880.5546874999982
7888.000000000004,7024.192,863.8081054687536
7887.000000000001,7097.729,789.2709960937509
7885.999999999999,7056.68,829.3198242187491
7885.0000000000055,7122.4614,762.5385742187555
7883.999999999995,7162.7993,721.2006835937455
7883.0,7158.9473,724.052734375
7881.999999999994,7117.9863,764.0136718749936
7881.000000000004,6962.0537,918.9462890625036
7879.999999999998,7017.884,862.1162109374982
7879.000000000003,7072.657,806.3427734375027
7877.999999999997,7065.173,812.8271484374973
7877.000000000002,7029.9897,847.0102539062518
7876.000000000006,6965.667,910.3330078125064
7875.000000000002,7161.638,713.3618164062518
7874.000000000002,7026.6445,847.3554687500018
7872.999999999994,7104.319,768.6811523437436
7872.000000000001,7082.878,789.1220703125009
7870.999999999994,7161.2285,709.7714843749936
7869.999999999994,7080.419,789.5810546874936
7868.999999999994,7093.9927,775.0073242187436
7867.999999999999,6981.1514,886.8486328124991
7867.0,7137.137,729.86279296875
7865.999999999996,7156.4624,709.5375976562464
7865.000000000004,7005.999,859.0009765625036
7864.000000000006,7199.224,664.7758789062564
7863.000000000001,7018.587,844.4130859375009
7861.999999999996,7086.7026,775.2973632812464
7861.000000000001,7036.7856,824.2143554687509
7860.000000000006,7113.554,746.4458007812564
7859.000000000002,7017.9575,841.0424804687518
7858.0000000000055,7040.149,817.8510742187555
7857.000000000004,6975.9395,881.0605468750036
7855.999999999995,7269.4395,586.5605468749955
7854.999999999994,7142.6465,712.3535156249936
7853.9999999999945,7029.688,824.3120117187445
7853.000000000006,7097.025,755.9750976562564
7851.999999999994,7129.4487,722.5512695312436
7851.000000000005,7035.148,815.8520507812545
7850.000000000001,7043.265,806.7348632812509
7849.0,7007.65,841.35009765625
7848.000000000002,6984.302,863.6982421875018
7847.0000000000055,6879.4946,967.5053710937555
7845.9999999999945,7072.3804,773.6196289062445
7844.9999999999945,7093.3975,751.6025390624945
7843.999999999999,7051.0825,792.9174804687491
7843.000000000002,7027.6836,815.3164062500018
7841.999999999994,6998.158,843.8417968749936
7840.9999999999945,7156.537,684.4628906249945
7840.0000000000055,6965.727,874.2729492187555
7839.0,7084.6343,754.36572265625
7838.0000000000055,7020.0933,817.9067382812555
7836.999999999994,7090.2725,746.7275390624936
7836.000000000001,7175.0527,660.9472656250009
7834.999999999996,6904.6523,930.3476562499964
7834.000000000002,6951.2646,882.7353515625018
7832.999999999994,7020.7627,812.2373046874936
7832.000000000006,6926.651,905.3491210937564
7831.000000000002,7012.8853,818.1147460937518
7829.9999999999945,6991.38,838.6201171874945
7828.999999999999,7067.9365,761.0634765624991
7828.000000000003,6996.5366,831.4633789062527
7827.000000000001,7055.9805,771.0195312500009
7826.000000000005,7173.965,652.0351562500045
7824.9999999999945,6957.487,867.5131835937445
7824.000000000006,7020.274,803.7260742187564
7823.0000000000055,6954.3486,868.6513671875055
7821.9999999999945,7040.9346,781.0654296874945
7821.0000000000055,7026.6445,794.3554687500055
7819.999999999999,6967.162,852.8378906249991
7819.000000000003,6992.5605,826.4394531250027
7818.000000000003,7034.826,783.1738281250027
7816.999999999996,6976.8047,840.1953124999964
7815.9999999999945,7137.3413,678.6586914062445
7815.0000000000055,7029.7686,785.2314453125055
7813.999999999996,6938.169,875.8310546874964
7813.000000000001,7000.094,812.9057617187509
7811.999999999996,7087.25,724.7499999999964
7811.000000000001,6893.886,917.1137695312509
7810.000000000003,7083.648,726.3520507812527
7809.000000000003,7151.7812,657.2187500000027
7808.000000000002,7025.9946,782.0053710937518
7806.999999999999,6975.9526,831.0473632812491
7806.000000000004,7172.911,633.0888671875036
7805.0,7009.154,795.84619140625
7803.999999999996,7062.5317,741.4682617187464
7802.999999999999,6940.592,862.4082031249991
7802.000000000002,6784.389,1017.6108398437518
7800.999999999995,6810.05,990.9501953124955
7799.999999999997,7015.267,784.7329101562473
7798.999999999996,6993.441,805.5590820312464
7797.999999999994,7055.2534,742.7465820312436
7797.000000000004,6928.739,868.2612304687536
7795.999999999997,6980.3525,815.6474609374973
7795.0,6972.9062,822.09375
7793.9999999999945,7057.0977,736.9023437499945
7793.000000000005,7073.696,719.3041992187545
7791.999999999995,6925.541,866.4589843749955
7791.000000000002,6856.6255,934.3745117187518
7790.000000000003,6918.74,871.2597656250027
7789.000000000001,6911.498,877.5019531250009
7788.000000000002,6993.174,794.8261718750018
7787.000000000006,7228.039,558.9609375000064
7786.000000000003,6994.655,791.3452148437527
7785.000000000004,6986.2803,798.7197265625036
7783.9999999999945,7155.766,628.2338867187445
7783.000000000001,6886.8213,896.1787109375009
7782.0000000000055,6966.1255,815.8745117187555
7781.000000000004,6918.2324,862.7675781250036
7780.000000000004,6843.6953,936.3046875000036
7778.999999999999,6963.5415,815.4584960937491
7777.999999999995,6521.185,1256.8149414062455
7776.999999999998,6976.086,800.9140624999982
7775.999999999997,6989.0464,786.9536132812473
7774.9999999999945,6819.7026,955.2973632812445
7773.999999999994,7023.2544,750.7456054687436
7772.999999999994,6813.513,959.4868164062436
7771.999999999995,6925.032,846.9677734374955
7770.999999999996,6884.227,886.7729492187464
7769.9999999999945,6934.517,835.4829101562445
7769.000000000001,6851.121,917.8789062500009
7767.999999999997,6877.546,890.4541015624973
7767.000000000005,6901.2417,865.7583007812545
7766.000000000004,6872.582,893.4179687500036
7765.0,6902.7295,862.2705078125
7763.999999999999,7003.7344,760.2656249999991
7763.000000000006,6990.2266,772.7734375000064
7761.999999999997,6942.8228,819.1772460937473
7761.000000000001,6881.8833,879.1166992187509
7760.000000000005,6908.598,851.4018554687545
7758.999999999996,6901.966,857.0341796874964
7758.000000000004,6930.371,827.6289062500036
7756.999999999995,6940.6777,816.3222656249955
7755.999999999999,6795.3145,960.6855468749991
7754.999999999995,7074.1074,680.8925781249955
7753.999999999996,6931.6206,822.3793945312464
7752.9999999999945,6807.4653,945.5346679687445
7752.0,6984.701,767.298828125
7751.000000000004,6914.3994,836.6005859375036
7749.999999999999,7021.064,728.9360351562491
7749.000000000004,6977.55,771.4501953125036
7747.999999999995,6933.102,814.8979492187455
7747.0000000000055,6917.7505,829.2495117187555
7745.999999999994,6929.122,816.8779296874936
7745.000000000003,6826.7705,918.2294921875027
7743.999999999994,6864.838,879.1621093749936
7743.000000000006,6918.6084,824.3916015625064
7741.999999999998,6830.301,911.6992187499982
7740.999999999996,6876.9424,864.0576171874964
7739.999999999996,6851.899,888.1010742187464
7738.999999999996,6812.369,926.6308593749964
7738.0000000000055,6933.915,804.0849609375055
7737.000000000004,6947.5063,789.4936523437536
7736.0,6944.214,791.7861328125
7735.000000000001,6942.651,792.3491210937509
7733.999999999999,6847.502,886.4980468749991
7733.000000000001,6876.831,856.1689453125009
7731.999999999995,7024.5337,707.4663085937455
7731.000000000002,6934.9604,796.0395507812518
7729.9999999999945,6913.1396,816.8603515624945
7729.000000000005,6972.4937,756.5063476562545
7728.000000000006,6889.909,838.0908203125064
7726.999999999999,6839.662,887.3378906249991
7725.999999999998,6942.783,783.2167968749982
7725.000000000004,6887.0513,837.9487304687536
7723.999999999998,6917.9883,806.0117187499982
7722.999999999995,6898.8726,824.1274414062455
7722.0000000000055,6940.949,781.0507812500055
7720.999999999998,6958.031,762.9692382812482
7719.999999999997,6777.1777,942.8222656249973
7718.999999999996,6913.905,805.0952148437464
7718.0000000000055,7031.143,686.8569335937555
7717.000000000004,6975.66,741.3398437500036
7715.999999999997,7024.2725,691.7275390624973
7714.9999999999945,6885.56,829.4399414062445
7714.0,6835.593,878.4072265625
7713.000000000005,6927.133,785.8671875000045
7711.999999999999,6735.856,976.1440429687491
7711.000000000002,6867.196,843.8041992187518
7710.000000000001,6719.858,990.1420898437509
7708.999999999999,6614.033,1094.966796874999
7707.999999999999,6822.2466,885.7534179687491
7707.000000000001,6835.6187,871.3813476562509
7706.000000000006,6809.732,896.2680664062564
7705.000000000001,6786.2207,918.7792968750009
7703.999999999998,6858.64,845.3598632812482
7702.999999999997,6714.79,988.2099609374973
7701.999999999995,6878.7334,823.2666015624955
7701.0000000000055,6854.8467,846.1533203125055
7699.999999999995,6725.475,974.5249023437455
7699.0000000000055,6754.887,944.1127929687555
7698.000000000003,6845.5557,852.4443359375027
7696.999999999996,6756.64,940.3598632812464
7695.999999999995,6867.589,828.4111328124955
7694.999999999995,6931.1445,763.8554687499955
7694.000000000002,6778.2896,915.7104492187518
7692.999999999997,6793.8887,899.1113281249973
7691.999999999999,6757.897,934.1030273437491
7691.000000000003,6746.549,944.4511718750027
7689.999999999998,6661.1675,1028.8325195312482
7689.000000000005,6815.736,873.2641601562545
7688.0,6770.368,917.6318359375
7687.000000000003,6880.9844,806.0156250000027
7686.000000000002,6647.9526,1038.0473632812518
7685.000000000001,6786.5767,898.4233398437509
7684.000000000003,6848.3247,835.6752929687527
7682.999999999997,6818.558,864.4418945312473
7681.999999999999,6807.4067,874.5932617187491
7680.999999999996,6767.243,913.7568359374964
7680.000000000004,6813.2983,866.7016601562536
7678.999999999995,6741.2163,937.7836914062455
7677.999999999999,6623.686,1054.313964843749
7677.0,6787.2563,889.74365234375
7675.999999999999,6894.61,781.3901367187491
7674.9999999999945,6942.141,732.8588867187445
7673.999999999999,6815.3916,858.6083984374991
7672.999999999998,7531.4185,141.58154296874818
7672.000000000003,6794.524,877.4760742187527
7670.999999999997,6886.9395,784.0605468749973
7670.000000000006,6738.034,931.9658203125064
7669.0,6783.2114,885.78857421875
7668.000000000002,6872.1294,795.8706054687518
7666.999999999995,6713.9897,953.0102539062455
7666.000000000003,6747.6753,918.3247070312527
7664.999999999994,6712.139,952.8608398437436
7664.000000000003,6792.9106,871.0893554687527
7663.0,6742.2,920.7998046875
7661.999999999994,6895.215,766.7851562499936
7661.000000000004,6658.176,1002.8242187500036
7659.999999999999,6767.6177,892.3823242187491
7659.0,6764.7715,894.228515625
7658.000000000001,7708.427,-50.42675781249909
7656.9999999999945,6737.443,919.5571289062445
7656.000000000002,6768.4375,887.5625000000018
7655.000000000003,6753.979,901.0209960937527
7654.000000000003,6722.512,931.4877929687527
7652.999999999995,6824.6675,828.3325195312455
7651.999999999999,6758.4385,893.5615234374991
7650.999999999994,6881.385,769.6152343749936
7649.999999999997,6717.4614,932.5385742187473
7649.000000000001,6714.7134,934.2866210937509
7647.999999999998,6750.868,897.1318359374982
7647.000000000006,6805.219,841.7807617187564
7646.000000000003,6860.4917,785.5083007812527
7645.0000000000055,6703.22,941.7797851562555
7644.000000000006,6701.859,942.1411132812564
7642.999999999995,6831.5254,811.4746093749955
7642.000000000005,6686.3687,955.6313476562545
7640.999999999995,6669.184,971.8159179687455
7640.000000000001,6719.294,920.7060546875009
7638.999999999996,6753.2573,885.7426757812464
7637.999999999999,6658.1313,979.8686523437491
7636.999999999999,6704.8447,932.1552734374991
7635.999999999999,6728.4907,907.5092773437491
7635.000000000004,6925.27,709.7299804687536
7634.000000000002,6606.19,1027.8100585937518
7632.999999999995,6776.8867,856.1132812499955
7632.000000000003,6728.1187,903.8813476562527
7630.999999999998,6747.4434,883.5566406249982
7629.999999999999,6827.35,802.6499023437491
7628.9999999999945,7251.801,377.19921874999454
7628.0,6649.6333,978.36669921875
7627.000000000005,6772.073,854.9267578125045
7625.999999999999,6801.6953,824.3046874999991
7624.999999999997,6751.557,873.4428710937473
7624.000000000004,6657.979,966.0209960937536
7623.000000000006,6788.5903,834.4096679687564
7621.9999999999945,6781.504,840.4960937499945
7620.999999999997,6732.458,888.5419921874973
7620.000000000005,6610.779,1009.2211914062545
7619.000000000005,6760.6177,858.3823242187545
7618.0,6709.617,908.3828125
7616.999999999994,6801.8965,815.1035156249936
7616.000000000001,6810.9204,805.0795898437509
7614.999999999999,6804.9854,810.0146484374991
7614.000000000003,6839.3164,774.6835937500027
7613.000000000002,6699.839,913.1611328125018
7612.0,6644.3457,967.654296875
7610.999999999998,6799.3667,811.6333007812482
7610.000000000001,6816.854,793.1459960937509
7608.999999999996,6866.0693,742.9306640624964
7608.000000000003,6673.6387,934.3613281250027
7606.999999999995,6721.275,885.7250976562455
7606.000000000005,6787.548,818.4521484375045
7604.999999999994,6777.191,827.8090820312436
7604.0000000000055,6887.1235,716.8764648437555
7603.0000000000055,6703.719,899.2807617187555
7601.999999999995,6760.7725,841.2275390624955
7601.000000000006,6597.0786,1003.9213867187564
7600.000000000004,6826.972,773.0278320312536
7599.000000000003,6643.11,955.8901367187527
7597.999999999996,6739.686,858.3139648437464
7597.000000000002,6796.968,800.0322265625018
7595.999999999997,6622.9595,973.0405273437473
7595.000000000001,6712.3057,882.6943359375009
7594.000000000004,6755.564,838.4360351562536
7592.999999999998,6708.4526,884.5473632812482
7592.000000000003,6794.6665,797.3334960937527
7590.999999999997,6479.718,1111.2822265624973
7590.0,6554.1533,1035.8466796875
7589.000000000005,6870.19,718.8100585937545
7588.000000000004,6635.897,952.1030273437536
7587.000000000004,6631.354,955.6459960937536
7585.999999999997,6715.264,870.7358398437473
7584.999999999994,6622.719,962.2807617187436
7583.999999999998,6526.6855,1057.3144531249982
7583.0000000000055,6605.1313,977.8686523437555
7581.999999999997,6577.3496,1004.6503906249973
7580.999999999995,8781.83,-1200.8300781250045
7579.999999999994,6709.259,870.7412109374936
7579.000000000002,7063.6367,515.3632812500018
7578.000000000002,6591.977,986.0229492187518
7577.000000000004,6090.9795,1486.0205078125036
7576.000000000002,6711.9917,864.0083007812518
7574.999999999995,6513.0107,1061.9892578124955
7574.000000000006,6778.115,795.8847656250064
7573.0000000000055,6543.8716,1029.1284179687555
7572.000000000005,6698.2734,873.7265625000045
7571.000000000001,6758.657,812.3427734375009
7570.000000000006,6690.541,879.4589843750064
7569.000000000006,5869.053,1699.9467773437564
7568.0,6619.991,948.0087890625
7567.0,6853.768,713.23193359375
7566.000000000006,6749.278,816.7221679687564
7565.000000000006,6770.471,794.5288085937564
7564.0,6768.263,795.73681640625
7563.000000000003,6668.6626,894.3374023437527
7562.000000000001,6762.5073,799.4926757812509
7560.999999999998,6683.7163,877.2836914062482
7559.999999999996,6720.73,839.2700195312464
7558.999999999998,6502.018,1056.9819335937482
7558.000000000006,6656.906,901.0942382812564
7556.999999999998,6642.0073,914.9926757812482
7556.0000000000055,6628.6787,927.3212890625055
7555.0000000000055,6563.1553,991.8447265625055
7554.000000000003,6657.509,896.4912109375027
7553.000000000004,6701.149,851.8510742187536
7552.0,6498.831,1053.1689453125
7551.0,6610.9487,940.05126953125
7549.999999999995,6653.0464,896.9536132812455
7548.999999999995,6636.4663,912.5336914062455
7547.9999999999945,6527.084,1020.9160156249945
7547.0,6601.541,945.458984375
7545.999999999996,6584.1475,961.8525390624964
7545.000000000005,6658.8745,886.1254882812545
7543.999999999997,6633.7197,910.2802734374973
7542.999999999996,6665.8135,877.1865234374964
7542.000000000001,6517.23,1024.770019531251
7540.999999999996,6785.4766,755.5234374999964
7539.9999999999945,6731.347,808.6528320312445
7538.999999999996,6684.647,854.3530273437464
7538.000000000002,6509.9365,1028.0634765625018
7536.999999999997,6551.4907,985.5092773437473
7535.999999999999,6458.1772,1077.822753906249
7534.999999999995,6821.3877,713.6123046874955
7534.000000000003,6626.327,907.6728515625027
7532.999999999998,6599.042,933.9580078124982
7531.999999999998,6593.2725,938.7275390624982
7530.999999999995,6495.7075,1035.2924804687455
7529.9999999999945,6580.324,949.6757812499945
7529.000000000001,6632.0054,896.9946289062509
7527.999999999995,6536.872,991.1279296874955
7526.999999999999,6547.1304,979.8696289062491
7526.000000000006,6614.0835,911.9165039062564
7524.999999999998,6545.9688,979.0312499999982
7523.999999999999,6564.539,959.4609374999991
7523.0000000000055,6469.0034,1053.9965820312555
7522.000000000001,6569.6816,952.3183593750009
7520.999999999997,6556.2227,964.7773437499973
7519.999999999994,6511.377,1008.6230468749936
7519.000000000003,6593.172,925.8281250000027
7517.999999999999,7632.1226,-114.12255859375091
7516.999999999997,6606.738,910.2622070312473
7515.999999999998,6581.661,934.3388671874982
7515.000000000005,6504.549,1010.4511718750045
7513.9999999999945,6543.116,970.8837890624945
7512.999999999998,6562.6294,950.3706054687482
7511.9999999999945,6462.1025,1049.8974609374945
7511.000000000002,6569.4624,941.5375976562518
7510.000000000001,6628.3184,881.6816406250009
7508.999999999999,6549.5664,959.4335937499991
7508.000000000005,6501.696,1006.3041992187545
7506.999999999999,6558.4746,948.5253906249991
7505.999999999994,6706.047,799.9531249999936
